-8.0	17.893279785929597
-7.989987484355444	17.78968332939902
-7.979974968710889	17.700279923253927
-7.969962453066333	17.655310648311474
-7.9599499374217775	17.66800573175006
-7.949937421777221	17.72994656598475
-7.939924906132666	17.80589535521486
-7.92991239048811	17.85351653887931
-7.919899874843554	17.86219003715324
-7.909887359198999	17.861546021925992
-7.899874843554443	17.87614161411733
-7.889862327909888	17.897129052969564
-7.8798498122653315	17.912746267723794
-7.869837296620776	17.93328442228461
-7.85982478097622	17.97732364276695
-7.849812265331664	18.044692881454335
-7.839799749687109	18.11484430110714
-7.829787234042553	18.169363743596485
-7.819774718397998	18.215193441230205
-7.809762202753442	18.28908881232166
-7.7997496871088865	18.434638222902496
-7.78973717146433	18.653971383300554
-7.779724655819774	18.914076220561014
-7.769712140175219	19.19348577939321
-7.759699624530663	19.49951772794259
-7.749687108886108	19.860826086019618
-7.739674593241552	20.302259196773083
-7.729662077596997	20.832047946449435
-7.719649561952441	21.457359408740643
-7.7096370463078845	22.19498018521592
-7.699624530663329	23.02196661199468
-7.689612015018773	23.869277328287193
-7.679599499374218	24.675643302476615
-7.669586983729662	25.4052658165283
-7.659574468085107	26.037489625948194
-7.649561952440551	26.558722277376095
-7.639549436795995	26.969189113349646
-7.629536921151439	27.29361784743594
-7.619524405506883	27.57847845867151
-7.609511889862328	27.885292078944694
-7.599499374217772	28.255367403999085
-7.589486858573217	28.677970041318797
-7.579474342928661	29.10814735577563
-7.569461827284105	29.511402448541897
-7.55944931163955	29.895312726465725
-7.5494367959949935	30.29184832423752
-7.539424280350438	30.72885124627646
-7.529411764705882	31.227589183134572
-7.519399249061326	31.795354430102208
-7.509386733416771	32.40157872416525
-7.499374217772215	32.98664435402903
-7.48936170212766	33.488406289849365
-7.479349186483104	33.868264792944935
-7.4693366708385485	34.12713285898333
-7.459324155193992	34.27084717613891
-7.449311639549437	34.30083671742142
-7.439299123904881	34.24641035162638
-7.429286608260325	34.181390863237716
-7.41927409261577	34.18942287490175
-7.409261576971214	34.33332903136439
-7.399249061326659	34.652126419719046
-7.3892365456821025	35.15390294874598
-7.3792240300375465	35.80113615611421
-7.369211514392991	36.5009513410028
-7.359198998748435	37.169255887222754
-7.34918648310388	37.74002218043268
-7.339173967459324	38.11235363199718
-7.329161451814769	38.179383179735034
-7.319148936170213	37.89405565411952
-7.3091364205256575	37.31462746057317
-7.299123904881101	36.60482466521789
-7.289111389236545	35.969412562514236
-7.27909887359199	35.55289950849461
-7.269086357947434	35.371721496928465
-7.259073842302879	35.31278208704384
-7.249061326658323	35.22601616330591
-7.239048811013767	35.05233989004394
-7.2290362953692116	34.84083550390679
-7.2190237797246555	34.64357935986998
-7.2090112640801	34.438609038372654
-7.198998748435544	34.1952104802593
-7.188986232790989	33.97006508041828
-7.178973717146433	33.86723019465393
-7.168961201501878	33.90938743833524
-7.158948685857322	34.01565297871083
-7.148936170212766	34.16915840945116
